country,variety,points
France,Pinot Noir,88
France,Chardonnay,88
France,Rhône-style Red Blend,87
France,Chardonnay,87
France,Gamay,87
France,Chardonnay,87
France,Bordeaux-style Red Blend,86
France,Rosé,86
France,Rosé,86
France,Bordeaux-style Red Blend,86
France,Bordeaux-style Red Blend,86
France,Bordeaux-style Red Blend,86
France,Bordeaux-style White Blend,86
France,Bordeaux-style Red Blend,86
France,Malbec,89
France,Malbec,89
France,Sauvignon Blanc,89
France,Chardonnay,89
France,White Blend,84
France,Pinot Noir,84
France,Bordeaux-style White Blend,84
France,Bordeaux-style Red Blend,84
France,Bordeaux-style Red Blend,84
France,Bordeaux-style Red Blend,84
France,Pinot Noir,91
France,Syrah,87
France,Chardonnay,87
France,Chardonnay,87
France,Chardonnay,87
France,Pinot Noir,87
France,Savagnin,91
France,Gamay,84
France,Gamay,84
France,Pinot Noir,92
France,Pinot Noir,92
France,Pinot Noir,92
France,Pinot Noir,92
France,Chardonnay,92
France,Pinot Noir,92
France,Chardonnay,92
France,Malbec-Merlot,87
France,Malbec,87
France,Colombard-Sauvignon Blanc,87
France,Pinot Noir,87
France,Bordeaux-style White Blend,86
France,Bordeaux-style Red Blend,86
France,Rosé,86
France,Champagne Blend,86
France,Bordeaux-style Red Blend,86
France,Bordeaux-style Red Blend,86
France,Melon,89
France,Bordeaux-style White Blend,88
France,Chardonnay,88
France,Chenin Blanc,91
France,Rhône-style Red Blend,91
France,Rhône-style Red Blend,91
France,Rhône-style White Blend,91
France,Rhône-style Red Blend,91
France,Rhône-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Chardonnay,83
France,Gamay,83
France,Pinot Noir,83
France,Chardonnay,83
France,Bordeaux-style Red Blend,83
France,Gamay,83
France,Bordeaux-style Red Blend,82
France,Bordeaux-style Red Blend,91
France,Bordeaux-style White Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style White Blend,91
France,Chardonnay,87
France,Chardonnay,87
France,Rhône-style Red Blend,87
France,Chardonnay,87
France,Chardonnay,84
France,Pinot Noir,92
France,Pinot Noir,92
France,Chardonnay,91
France,Pinot Noir,91
France,Chardonnay,91
France,Chardonnay,91
France,Pinot Noir,91
France,Pinot Noir,91
France,Rhône-style Red Blend,87
France,Pinot Noir,87
France,Chardonnay,87
France,Riesling,87
France,Pinot Noir,87
France,Riesling,87
France,Rhône-style Red Blend,87
France,Chardonnay,89
France,Sparkling Blend,89
France,Champagne Blend,89
France,Chenin Blanc,89
France,Bordeaux-style Red Blend,86
France,Bordeaux-style Red Blend,86
France,Rosé,86
France,Bordeaux-style White Blend,86
France,Rosé,85
France,Bordeaux-style White Blend,85
France,Bordeaux-style Red Blend,85
France,Bordeaux-style Red Blend,85
France,Bordeaux-style Red Blend,85
France,Bordeaux-style Red Blend,85
France,Bordeaux-style White Blend,85
France,Bordeaux-style Red Blend,85
France,Bordeaux-style White Blend,85
France,Bordeaux-style Red Blend,85
France,White Blend,88
France,Sauvignon Blanc,88
France,Sauvignon Blanc,88
France,Pinot Noir,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,91
France,Melon,91
France,Sauvignon Blanc,91
France,Rhône-style Red Blend,91
France,Rhône-style Red Blend,91
France,Sauvignon Blanc,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style White Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style White Blend,91
France,Bordeaux-style Red Blend,91
France,Chardonnay,87
France,Pinot Noir,87
France,Chardonnay,87
France,Chardonnay,91
France,Chardonnay,91
France,Chardonnay,91
France,Chardonnay,91
France,Chardonnay,91
France,Pinot Noir,91
France,Pinot Noir,91
France,Chardonnay,91
France,Pinot Noir,91
France,Rhône-style Red Blend,87
France,Sparkling Blend,87
France,Mansois,87
France,Pinot Gris,87
France,Pinot Noir,87
France,Chenin Blanc,89
France,Chardonnay,89
France,Rosé,85
France,Bordeaux-style Red Blend,85
France,Bordeaux-style White Blend,85
France,Bordeaux-style White Blend,85
France,Rosé,85
France,Rosé,85
France,Bordeaux-style Red Blend,85
France,Rosé,85
France,Bordeaux-style Red Blend,85
France,Bordeaux-style Red Blend,85
France,Bordeaux-style White Blend,85
France,Bordeaux-style Red Blend,85
France,Bordeaux-style Red Blend,85
France,Malbec,88
France,Champagne Blend,88
France,Malbec,88
France,Bordeaux-style Red Blend,97
France,Bordeaux-style Red Blend,96
France,Bordeaux-style Red Blend,96
France,Bordeaux-style Red Blend,96
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,94
France,Bordeaux-style Red Blend,94
France,Sauvignon Blanc,91
France,Rhône-style Red Blend,91
France,Sauvignon Blanc,91
France,Bordeaux-style White Blend,90
France,Bordeaux-style White Blend,90
France,Bordeaux-style White Blend,90
France,Rhône-style Red Blend,87
France,Chardonnay,87
France,Chardonnay,87
France,Pinot Noir,87
France,Chardonnay,87
France,Chardonnay,87
France,Pinot Noir,87
France,Pinot Noir,87
France,Chardonnay,91
France,Chardonnay,91
France,Chardonnay,91
France,Chardonnay,91
France,Chardonnay,87
France,Chardonnay-Sauvignon,87
France,Riesling,87
France,Rhône-style Red Blend,87
France,Rhône-style Red Blend,87
France,Champagne Blend,88
France,Chardonnay,88
France,Bordeaux-style Red Blend,85
France,Bordeaux-style White Blend,85
France,Bordeaux-style Red Blend,85
France,Bordeaux-style Red Blend,85
France,Rosé,85
France,Rosé,85
France,Rosé,85
France,Rosé,85
France,Bordeaux-style White Blend,85
France,Bordeaux-style White Blend,85
France,Champagne Blend,88
France,Cabernet Franc,88
France,Rosé,88
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Chenin Blanc,91
France,Syrah,91
France,Bordeaux-style Red Blend,94
France,Bordeaux-style Red Blend,94
France,Bordeaux-style Red Blend,94
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style White Blend,90
France,Bordeaux-style Red Blend,90
France,Chardonnay,87
France,Pinot Noir,87
France,Syrah,87
France,Champagne Blend,88
France,Bordeaux-style White Blend,88
France,Pinot Noir,91
France,Pinot Noir,91
France,Chardonnay,91
France,Pinot Noir,91
France,Pinot Noir,91
France,Pinot Noir,91
France,Pinot Noir,91
France,Chardonnay,91
France,Chardonnay,91
France,Pinot Noir,91
France,G-S-M,87
France,Chardonnay,87
France,Bordeaux-style Red Blend,87
France,Chardonnay,87
France,Pinot Gris,87
France,Chardonnay,87
France,Viognier-Chardonnay,87
France,Riesling,87
France,Rhône-style Red Blend,86
France,Pinot Noir,86
France,Champagne Blend,88
France,Cabernet Franc,88
France,Rosé,88
France,Red Blend,88
France,Champagne Blend,88
France,Pinot Noir,85
France,Bordeaux-style Red Blend,85
France,Bordeaux-style Red Blend,85
France,Bordeaux-style White Blend,85
France,Bordeaux-style White Blend,85
France,Champagne Blend,84
France,Rosé,84
France,Bordeaux-style Red Blend,84
France,Bordeaux-style White Blend,84
France,Sparkling Blend,84
France,Rosé,84
France,Sauvignon Blanc,88
France,Champagne Blend,88
France,Chardonnay,88
France,Chardonnay,88
France,Champagne Blend,88
France,Pinot Noir,88
France,Chardonnay,88
France,Pinot Noir,87
France,Pinot Noir,87
France,Pinot Noir,87
France,Chardonnay,87
France,Chardonnay,87
France,Pinot Noir,87
France,Pinot Noir,87
France,Chardonnay,87
France,Chardonnay,87
France,Chardonnay,91
France,Chardonnay,90
France,Pinot Noir,90
France,Pinot Noir,90
France,Pinot Noir,90
France,Pinot Noir,90
France,Pinot Noir,86
France,Malbec,86
France,Rhône-style Red Blend,85
France,Negrette,85
France,Malbec,90
France,G-S-M,90
France,Bordeaux-style Red Blend,90
France,Tannat-Cabernet Franc,90
France,Tannat,90
France,Muscat,89
France,Pinot Gris,89
France,Pinot Blanc,89
France,Pinot Gris,89
France,Chasselas,89
France,Rhône-style Red Blend,89
France,Rhône-style Red Blend,89
France,Muscat,89
France,Champagne Blend,89
France,Pinot Gris,89
France,Rosé,84
France,Rosé,84
France,Rosé,84
France,Bordeaux-style Red Blend,84
France,Bordeaux-style White Blend,84
France,Bordeaux-style Red Blend,84
France,Rosé,84
France,Bordeaux-style Red Blend,84
France,Bordeaux-style White Blend,84
France,Rosé,84
France,Bordeaux-style White Blend,84
France,Chardonnay,88
France,Champagne Blend,88
France,Chardonnay,88
France,Chardonnay,88
France,Chardonnay,88
France,Chardonnay,87
France,Chardonnay,87
France,Pinot Noir,87
France,Pinot Noir,87
France,Chardonnay,90
France,Pinot Noir,90
France,Pinot Noir,90
France,Pinot Noir,90
France,Rosé,84
France,Rosé,85
France,Chardonnay,85
France,Viognier,85
France,White Blend,86
France,Sylvaner,86
France,Gamay,86
France,Pinot Blanc,86
France,Pinot Noir,86
France,Sparkling Blend,86
France,Malbec-Merlot,86
France,Malbec-Merlot,86
France,Chardonnay,86
France,Sauvignon Blanc,86
France,Chardonnay,86
France,Bordeaux-style White Blend,90
France,Red Blend,90
France,Bordeaux-style Red Blend,90
France,Pinot Blanc,89
France,Pinot Blanc,89
France,Pinot Gris,89
France,Champagne Blend,89
France,Pinot Noir,89
France,Champagne Blend,89
France,Pinot Gris,89
France,Bordeaux-style White Blend,84
France,Bordeaux-style White Blend,84
France,Bordeaux-style Red Blend,84
France,Rosé,84
France,Rosé,84
France,Rosé,84
France,Bordeaux-style Red Blend,84
France,Bordeaux-style White Blend,84
France,Rosé,84
France,Rosé,84
France,Bordeaux-style Red Blend,84
France,Bordeaux-style Red Blend,83
France,Sauvignon Blanc,83
France,Rosé,83
France,Viognier,86
France,Pinot Noir,86
France,Chardonnay,86
France,Chardonnay,86
France,Chardonnay,86
France,Chardonnay,86
France,Pinot Noir,90
France,Chardonnay,90
France,Chardonnay,90
France,Pinot Noir,86
France,Rhône-style Red Blend,86
France,Chardonnay,86
France,Pinot Blanc,86
France,Sylvaner,86
France,Malbec,86
France,Bordeaux-style White Blend,85
France,Sauvignon Blanc,85
France,Sauvignon Blanc,85
France,Rhône-style Red Blend,85
France,Rhône-style Red Blend,85
France,Pinot Blanc,89
France,Gamay,89
France,Muscat,89
France,Gewürztraminer,89
France,Gewürztraminer,89
France,Gewürztraminer,89
France,Pinot Gris,88
France,Riesling,88
France,Sparkling Blend,88
France,Red Blend,90
France,Bordeaux-style White Blend,89
France,Rosé,83
France,Rosé,83
France,Bordeaux-style Red Blend,83
France,Rosé,83
France,Rosé,83
France,Rosé,83
France,Bordeaux-style Red Blend,83
France,Rosé,83
France,Bordeaux-style White Blend,83
France,Bordeaux-style White Blend,83
France,Champagne Blend,88
France,Rosé,93
France,Rhône-style Red Blend,86
France,Pinot Noir,86
France,Chardonnay,86
France,Pinot Noir,86
France,Pinot Noir,86
France,Chardonnay,86
France,Chardonnay,86
France,Red Blend,84
France,Rosé,84
France,Colombard-Sauvignon Blanc,84
France,Pinot Noir,86
France,Rhône-style Red Blend,86
France,Gewürztraminer,86
France,Sauvignon Blanc,86
France,Chardonnay,86
France,Pinot Noir,90
France,Chardonnay,90
France,Chardonnay,90
France,Chardonnay,90
France,Pinot Noir,90
France,Pinot Noir,90
France,Pinot Noir,90
France,Chardonnay,90
France,Chardonnay,90
France,Bordeaux-style White Blend,85
France,Bordeaux-style White Blend,85
France,Fer Servadou,85
France,Colombard-Sauvignon Blanc,85
France,Muscat Blanc à Petit Grain,88
France,Gewürztraminer,88
France,Pinot Gris,88
France,Pinot Blanc,88
France,Pinot Blanc,88
France,Gamay,88
France,Malbec,89
France,Tannat-Cabernet,89
France,Bordeaux-style Red Blend,89
France,Malbec,89
France,Rosé,82
France,Rosé,82
France,Sparkling Blend,82
France,Rosé,82
France,Rosé,82
France,Rosé,81
France,Rosé,81
France,Chardonnay,88
France,Bordeaux-style Red Blend,88
France,Red Blend,92
France,Chardonnay,86
France,Chardonnay,86
France,Chardonnay,86
France,Chardonnay,86
France,Chardonnay,86
France,Pinot Noir,86
France,Chardonnay,86
France,Pinot Noir,85
France,Ugni Blanc-Colombard,85
France,Chardonnay,85
France,Chardonnay,90
France,Chardonnay,90
France,Chardonnay,90
France,Pinot Noir,90
France,Syrah,85
France,White Blend,85
France,Rhône-style Red Blend,85
France,Colombard-Sauvignon Blanc,84
France,Rhône-style White Blend,84
France,Gewürztraminer,88
France,Pinot Noir,88
France,Champagne Blend,88
France,White Blend,88
France,Pinot Gris,88
France,Muscat Blanc à Petit Grain,88
France,Muscat,88
France,Pinot Noir,88
France,Muscat,88
France,Chardonnay,89
France,Malbec,89
France,Malbec,89
France,White Blend,89
France,Bordeaux-style Red Blend,89
France,Rhône-style Red Blend,89
France,Malbec,89
France,Sauvignon Blanc,88
France,Champagne Blend,88
France,Champagne Blend,88
France,Chardonnay,88
France,Malbec,96
France,Petit Manseng,95
France,Malbec,95
France,Malbec,95
France,Petit Manseng,95
France,Malbec,94
France,Champagne Blend,87
France,Malbec,87
France,Sauvignon Blanc,87
France,Chardonnay,87
France,Chardonnay,86
France,Pinot Noir,86
France,Pinot Noir,86
France,Chardonnay,86
France,Chardonnay,86
France,Bordeaux-style Red Blend,92
France,Rosé,92
France,Malbec,85
France,Malbec,85
France,Gamay,85
France,Rosé,85
France,Pinot Noir,90
France,Pinot Noir,90
France,Pinot Noir,90
France,Pinot Noir,90
France,Chardonnay,90
France,Pinot Noir,90
France,Chardonnay,90
France,Bordeaux-style Red Blend,84
France,Rhône-style Red Blend,88
France,Chardonnay,88
France,Tannat,88
France,Malbec-Merlot,88
France,Pinot Gris,88
France,Gewürztraminer,88
France,Gamay,88
France,Gamay,88
France,Red Blend,94
France,Viognier,94
France,Malbec,94
France,Viognier,94
France,Chardonnay,87
France,Malbec-Merlot,87
France,Pinot Noir,86
France,Rhône-style Red Blend,86
France,Chardonnay,86
France,Pinot Noir,86
France,Chardonnay,86
France,Chardonnay,86
France,Bordeaux-style Red Blend,92
France,Rosé,92
France,Bordeaux-style Red Blend,86
France,Syrah-Grenache,85
France,Bordeaux-style White Blend,85
France,Gamay,84
France,Melon,83
France,Chardonnay,85
France,Chardonnay,85
France,Colombard-Sauvignon Blanc,85
France,Pinot Noir,85
France,Rhône-style Red Blend,85
France,Rhône-style Red Blend,85
France,Pinot Noir,85
France,Chardonnay,85
France,Pinot Blanc,85
France,Pinot Gris,85
France,White Blend,85
France,Pinot Noir,84
France,Pinot Noir,84
France,Chardonnay-Viognier,84
France,Chardonnay,89
France,Chardonnay,89
France,Pinot Noir,89
France,Rhône-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Chardonnay,88
France,Grenache Blanc,88
France,Tannat-Cabernet,94
France,Braucol,93
France,Red Blend,93
France,White Blend,93
France,Pinot Blanc,88
France,Champagne Blend,88
France,Champagne Blend,88
France,Pinot Gris,88
France,Bordeaux-style White Blend,87
France,Pinot Noir,85
France,Chardonnay,85
France,Chardonnay,85
France,Gamay,85
France,Pinot Noir,85
France,Pinot Noir,85
France,Pinot Noir,85
France,Chardonnay,85
France,Chardonnay,85
France,Rosé,92
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Mourvèdre,91
France,Bordeaux-style Red Blend,99
France,Bordeaux-style Red Blend,98
France,Bordeaux-style Red Blend,98
France,Bordeaux-style Red Blend,98
France,Bordeaux-style Red Blend,97
France,Bordeaux-style Red Blend,97
France,Bordeaux-style Red Blend,96
France,Bordeaux-style Red Blend,96
France,Bordeaux-style Red Blend,96
France,Bordeaux-style Red Blend,96
France,Bordeaux-style Red Blend,96
France,Bordeaux-style Red Blend,96
France,Bordeaux-style Red Blend,96
France,Bordeaux-style Red Blend,96
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,95
France,Pinot Noir,85
France,Rosé,85
France,Riesling,85
France,Bordeaux-style White Blend,85
France,Gewürztraminer,85
France,White Blend,85
France,Gamay,85
France,Rosé,84
France,Malbec,84
France,Red Blend,88
France,Picpoul,88
France,Cabernet Sauvignon-Syrah,88
France,Bordeaux-style Red Blend,88
France,Red Blend,88
France,Chardonnay,89
France,Pinot Noir,89
France,Pinot Noir,89
France,Chardonnay,89
France,Chardonnay,89
France,Pinot Noir,89
France,Malbec-Tannat,93
France,Malbec,93
France,Red Blend,93
France,Viognier,93
France,Malbec,93
France,Pinot Blanc,88
France,Gamay,88
France,Pinot Gris,88
France,Champagne Blend,88
France,Pinot Gris,88
France,Gewürztraminer,88
France,Gewürztraminer,88
France,Pinot Gris,88
France,Pinot Blanc,88
France,Pinot Gris,88
France,Champagne Blend,87
France,Sauvignon Blanc-Chardonnay,87
France,Pinot Noir,85
France,Chardonnay,85
France,Chardonnay,85
France,Bordeaux-style Red Blend,91
France,Rosé,91
France,Rosé,91
France,Rosé,91
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,94
France,Bordeaux-style Red Blend,94
France,Bordeaux-style Red Blend,94
France,Malbec,84
France,Rosé,84
France,Rosé,84
France,Pinot Gris,84
France,Chardonnay,84
France,Red Blend,84
France,Viognier,93
France,Malbec,93
France,Tannat,93
France,Tannat,93
France,Malbec,93
France,Merlot,88
France,Malbec-Merlot,88
France,Bordeaux-style Red Blend,88
France,Chardonnay,89
France,Pinot Noir,89
France,Chardonnay,89
France,Pinot Noir,89
France,Gewürztraminer,88
France,Gamay,88
France,Gamay,88
France,Champagne Blend,88
France,Gewürztraminer,88
France,Pinot Gris,87
France,Gewürztraminer,87
France,Gewürztraminer,87
France,Chardonnay,87
France,Chardonnay,87
France,Chardonnay,87
France,Chardonnay,85
France,Chardonnay,85
France,Chardonnay,84
France,Chardonnay,84
France,Chardonnay,84
France,Pinot Noir,84
France,Bordeaux-style Red Blend,91
France,Rosé,91
France,Rosé,91
France,Bordeaux-style Red Blend,94
France,Bordeaux-style Red Blend,94
France,Bordeaux-style White Blend,94
France,Bordeaux-style Red Blend,94
France,Bordeaux-style Red Blend,94
France,Bordeaux-style White Blend,94
France,Bordeaux-style Red Blend,94
France,Viognier,93
France,Malbec,93
France,Malbec,92
France,Pinot Noir,84
France,Gamay,84
France,Sauvignon Blanc,84
France,Pinot Noir,84
France,Bordeaux-style Red Blend,84
